id,type,title,author,volume,series,publisher,year,language,country,copies,cover_type,genre,description,cover_url,enrichment_status,enrichment_date,enrichment_source,search_query,source_row,price
91691c9b1a61,Book,Llaqtamasi,,,Pandemonium,Pandemonium Editorial,,Spanish,Peru,1,Hard cover,,,,failed,2025-10-13T00:11:42.742452,,Pandemonium book,281,
19dab310623b,Book,Hiztoria del Peru,,,Pandemonium,Pandemonium Editorial,1990,Spanish,Peru,1,Hard cover,,,,completed,2025-10-13T00:11:44.211278,Google Books API,Pandemonium book,282,
85853c967c19,Book,Pacifica: Crónicas atemporales de guerra,,,Pandemonium,Pandemonium Editorial,2021,Spanish,Peru,1,Hard cover,,,,completed,2025-10-13T00:11:45.566446,Google Books API,Pandemonium book,283,
cbb228ad1b61,Book,Antología del Estudio Ghibli de los Yamada a Kokuriko (1999-2011),Manuel Robles,,Ghibli,Manga Books,,Spanish,Spain,1,Soft cover,,,,failed,2025-10-13T00:11:47.520945,,Ghibli Manuel Robles book,284,
c4f2de566618,Book,Antología del Estudio Ghibli de Nausicaa a Mononoke (1984-1997),Manuel Robles,,Ghibli,Manga Books,,Spanish,Spain,1,Soft cover,,,,failed,2025-10-13T00:11:49.170625,,Ghibli Manuel Robles book,285,
9879a3e42b19,Graphic Novel,Assassin's Creed La novela gráfica,,,Assassin's Creed,,2020,Spanish,,1,Soft cover,Comics & Graphic Novels,"Based on the popular game series, this omnibus follows a fresh inductee into the modern-day Assassin Brotherhood - as they uncover a conspiracy in their DNA that stretches back hundreds of years! Compiles the first three volumes of the Assassin's Creed comic. For the first time collected together in a special omnibus edition, follow the rise of Charlotte De La Cruz as she's thrown into the world of the Assassin Brotherhood in their generation-spanning war with the Templar Order!",http://books.google.com/books/content?id=Kv2QEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:11:50.566629,Google Books API,Assassin's Creed,286,
1850749ef745,Book,Stan Lee Clase Magistral,,,Stan Lee,,2020,Spanish,,1,Soft cover,,,https://covers.openlibrary.org/b/id/10335171-L.jpg,completed,2025-10-13T00:11:52.340117,Open Library API,Stan Lee book,287,
23c5143025ba,Book,Gran Libro de Preguntas y Respuestas de Carlitos Volumen 3,,,Peanuts,,,Spanish,,1,Hard cover,,,,failed,2025-10-13T00:11:54.569441,,Peanuts book,288,
17fcbf321a3b,Book,La guerra de nuestra memoria: Crònica Ilustrada de la Guerra del Pacífico 1879-1884,Renzo Fernandez,,La guerra del pacífico,Fondo Editorial UCH,2009,Spanish,Peru,1,Soft cover,Photography,"Edición de lujo que muestra de una manera novedosa, a través de fotografías y grabados, la Guerra del Pacífico. Cada imagen está acompañada de una leyenda que señala el lugar de la toma, la acción militar que se llevó a cabo e información sobre los personajes.",http://books.google.com/books/content?id=-WPrAAAAMAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:11:56.045222,Google Books API,La guerra del pacífico Renzo Fernandez book,289,
a65beb20d4e2,Book,Una historia clásica de Mockey Mouse: El aprendiz de brujo,,,Mickey Mouse,Planeta Junior,2023,Spanish,Spain,1,Hard cover,Juvenile Fiction,Cuento infantil: Clásicos de Disney: El Aprendiz de Brujo Este maravilloso libro de Disney te sumerge en el fascinante mundo de la magia y la imaginación de uno de los personajes más icónicos de todos los tiempos. Dentro de las páginas de este libro; encontrarás la famosa historia de Mickey Mouse; el aprendiz de brujo de un gran hechicero. Basado en el clásico cortometraje de Disney; esta narrativa cobra vida a través de ilustraciones encantadoras que te llevarán de vuelta a los momentos más mem,,completed,2025-10-13T00:11:57.443275,Google Books API,Mickey Mouse book,290,
1bdfbbd5fd8f,Book,Manual de la Magia de Bird y Dart,,,Manual de la Magia,,1992,Spanish,Spain,1,Hard cover,Magic tricks,Explains how to perform a variety of magic tricks and includes patterns for costumes and tips to set up and create a magic show.,,completed,2025-10-13T00:11:58.804665,Google Books API,Manual de la Magia book,291,
2545e01a70e8,Book,Táctica y estrategia de los mundiales,,,Fútbol,,2021,Spanish,Spain,1,Soft cover,Juvenile Nonfiction,"A través del libro Táctica y Estrategia de los Mundiales, como producto de una investigación hecha a lo largo de 24 años, presento mis propias interpretaciones, expresiones y apreciaciones, así como mi léxico futbolero y sentido de ver el fútbol bajo el concepto de posicionamientos tácticos. Muestro posicionamientos y comportamientos tácticos, en su mayoría colectivos, algunos individuales, que el fútbol realiza en las competiciones de élite. No de funcionalidad de juego o acción viva de juego.P",http://books.google.com/books/content?id=OeRCEAAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:11:59.676156,Google Books API,Fútbol book,292,
c5c073b3819e,Book,Cyanide & Happiness Zoo de Golpes,,,Cyanide & Happiness,,2006,Spanish,USA,1,Soft cover,Cyanides,,http://books.google.com/books/content?id=nuduqNZs7NAC&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:00.425579,Google Books API,Cyanide & Happiness book,293,
8629f430fb98,Book,El departamento de teorías alucinantes,Tom Gauld,,Tom Gauld,,2020,Spanish,USA,1,Soft cover,Comics & Graphic Novels,"Tras satirizar como nadie el mundillo literario con En la cocina con Kafka , Tom Gauld se adentra en el ámbito de la ciencia con estas 150 nuevas tiras cómicas. Si en Todo el mundo tiene envidia de mi mochila voladora y En la cocina con Kafka Tom Gauld lanzaba hilarantes dardos sobre el mundillo literario, en esta ocasión el blanco de su sátira amable es el ámbito de la ciencia. En las 150 tiras que se recopilan en este libro, Gauld desarrolla su extraordinario conocimiento del ser humano y sus ",http://books.google.com/books/content?id=nyXxDwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:02.199993,Google Books API,Tom Gauld Tom Gauld book,294,
0e12b4b482a2,Book,The Indispensable Calvin & Hobbes,Bill Watterson,,Calvin & Hobbes,,1992,English,USA,1,Soft cover,Comics & Graphic Novels,"Includes cartoons from The Revenge of the Baby-Sat and Scientific Progress Goes ""Boink"" featuring Calvin and his stuffed tiger Hobbes.",http://books.google.com/books/content?id=NV4WEqQtvTYC&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:03.715510,Google Books API,Calvin & Hobbes Bill Watterson book,295,
98a7fdc88972,Book,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,,Calvin & Hobbes,,1995,English,USA,1,Soft cover,Comics & Graphic Novels,A retrospective of ten years of strips with comments by the author.,http://books.google.com/books/content?id=xtiMQXCLdJEC&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:05.184762,Google Books API,Calvin & Hobbes Bill Watterson book,296,
c97c5866281a,Comics,The death of Superman,Sealed Polybagged edition,,Superman,DC Comics,,English,USA,1,Soft cover,,,,failed,2025-10-13T00:12:06.323658,,Superman Sealed Polybagged edition comic book,299,
6aa4cc31308e,Comics,"Superman: The Wedding Album, The Wedding of the Century Collector's Edition",,,Superman,DC Comics,1996,English,USA,1,Soft cover,,,,completed,2025-10-13T00:12:07.731436,Google Books API,Superman comic book,300,
9e49a1ae7b9e,Comics,Capitán América: Centinela de la Libertad - Revolución,Lanzing,,Captain America,Panini Comics,,Spanish,Spain,1,Soft cover,,,,failed,2025-10-13T00:12:09.654740,,Captain America Lanzing comic book,301,
b1d84a247e7e,Comics,X-Men Legends: Eslabones Perdidos,Nicieza,,X-Men,Panini Comics,2021,Spanish,Spain,1,Soft cover,Comics & Graphic Novels,"""Collecting X-Men Legends #1-6""--Page 4 of cover.",http://books.google.com/books/content?id=9VdpzgEACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:11.072011,Google Books API,X-Men Nicieza comic book,302,
d5a3f0ae3b3d,Comics,La muerte de Superman Especial de 30 aniversario,Jurgens,,Superman,OVNI,2022,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"It was a day that no one ever dreamed would arrive: the day an unstoppable force met an immovable object. In Doomsday, Superman met his ultimate match-and his death! Relive the monumental event in this 30th-anniversary deluxe edition of the Death of Superman saga, featuring a new introduction by Dan Jurgens and more. This volume collects Superman #73-75, Adventures of Superman #496-497, Justice League America #69, Action Comics #683-684, Superman: The Man of Steel #17-19, and Newstime: The Life ",http://books.google.com/books/content?id=YYedEAAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:11.782841,Google Books API,Superman Jurgens comic book,303,
5c5cc32dbe0e,Book,Caín y Abel,Rafo Leon,,Caín y Abel,Contra Cultura,2010,Spanish,Peru,1,Soft cover,,,,completed,2025-10-13T00:12:13.003589,Open Library API,Caín y Abel Rafo Leon book,304,
9fe91a949a15,Comics,Superman Action Comics The Oz Effect Part 1,,,Superman,DC Comics,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"After years of build-up, the Man of Steel discovers the identity of the villainous Mr. Oz in SUPERMAN: ACTION COMICS-THE OZ EFFECT, complete with a lenticular motion cover! Shrouded in mystery for years, the puppetmaster known as Mr. Oz has finally shown his hand. His agents have begun to move as the Man of Steel works to stop the chaos they unleash in Metropolis and across the globe. But when Mr. Oz steps from the shadows, his identity rocks the Last Son of Krypton to his core. Who is he? The a",http://books.google.com/books/content?id=tXqPEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:14.397316,Google Books API,Superman comic book,305,
654279711bad,Comics,Superman Action Comics The Oz Effect Part 2,,,Superman,DC Comics,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"Superman and Comic Book Brand Continuity traces the development of comic book continuity through the case study of Superman, examining the character’s own evolution across several media, including comics, radio, television, and film. Superman’s relationship with continuity illustrates a key feature of the way in which people in western societies construct stories about themselves. In this respect, the book is a study of narrative and how comic book continuity reflects the way that, in wider west",http://books.google.com/books/content?id=_klnDwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:15.209707,Google Books API,Superman comic book,306,
775a0eab6d3c,Comics,Superman Action Comics The Oz Effect Part 3,,,Superman,DC Comics,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"After years of build-up, the Man of Steel discovers the identity of the villainous Mr. Oz in SUPERMAN: ACTION COMICS-THE OZ EFFECT, complete with a lenticular motion cover! Shrouded in mystery for years, the puppetmaster known as Mr. Oz has finally shown his hand. His agents have begun to move as the Man of Steel works to stop the chaos they unleash in Metropolis and across the globe. But when Mr. Oz steps from the shadows, his identity rocks the Last Son of Krypton to his core. Who is he? The a",http://books.google.com/books/content?id=tXqPEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:16.586824,Google Books API,Superman comic book,307,
67cfa78d0467,Comics,Superman Action Comics The Oz Effect Part 4,,,Superman,DC Comics,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"After years of build-up, the Man of Steel discovers the identity of the villainous Mr. Oz in SUPERMAN: ACTION COMICS-THE OZ EFFECT, complete with a lenticular motion cover! Shrouded in mystery for years, the puppetmaster known as Mr. Oz has finally shown his hand. His agents have begun to move as the Man of Steel works to stop the chaos they unleash in Metropolis and across the globe. But when Mr. Oz steps from the shadows, his identity rocks the Last Son of Krypton to his core. Who is he? The a",http://books.google.com/books/content?id=tXqPEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:17.311894,Google Books API,Superman comic book,308,
2a0489955d4f,Comics,Superman Action Comics The Oz Effect Part 5,,,Superman,DC Comics,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"“Action Comics continues the push to #1,000 with a Superman tale that calls back to the character’s roots while charting new ground and exploring new angles to his history.” —Comicosity “Whenever Jurgens depicts the Man of Steel or Booster Gold, the issue has a great, old-school vibe to it.” —IGN Is Jor-El really alive? Superman and Booster Gold travel back in time to verify the claims that Kal-El’s father somehow survived the destruction of Krypton. What they find, though, is a vastly different",http://books.google.com/books/content?id=EIxnDwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:18.067894,Google Books API,Superman comic book,309,
954d4f629004,Comics,Superman Action Comics The Oz Effect Aftermath,,,Superman,DC Comics,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"After years of build-up, the Man of Steel discovers the identity of the villainous Mr. Oz in SUPERMAN: ACTION COMICS-THE OZ EFFECT, complete with a lenticular motion cover! Shrouded in mystery for years, the puppetmaster known as Mr. Oz has finally shown his hand. His agents have begun to move as the Man of Steel works to stop the chaos they unleash in Metropolis and across the globe. But when Mr. Oz steps from the shadows, his identity rocks the Last Son of Krypton to his core. Who is he? The a",http://books.google.com/books/content?id=tXqPEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:18.862237,Google Books API,Superman comic book,310,
58cffdcf32d7,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #1,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:20.373476,Google Books API,Superman Grant Morrison #1 comic book,311,
4a4f56403601,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #2,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:21.749098,Google Books API,Superman Grant Morrison #2 comic book,312,
2264855027dd,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #3,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:23.970529,Google Books API,Superman Grant Morrison #3 comic book,313,
0689bfce5530,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #4,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:25.337651,Google Books API,Superman Grant Morrison #4 comic book,314,
00d813f75981,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #5,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:27.054906,Google Books API,Superman Grant Morrison #5 comic book,315,
f479577a9feb,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #6,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:28.247859,Google Books API,Superman Grant Morrison #6 comic book,316,
856d2881f342,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #8,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:29.935545,Google Books API,Superman Grant Morrison #8 comic book,317,
0573b9ed7e91,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #9,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:31.353435,Google Books API,Superman Grant Morrison #9 comic book,318,
f91109a5ef33,Comics,"Superman, El nuevo Universo DC,",Grant Morrison #10,,Superman,ECC Sudamérica,2013,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"""La historia de los superhéroes, contada por el legendario guionista de cómics Grant Morrison. No hace ni un siglo que viven entre nosotros. Se puede documentar su aparición: en 1938, cuando llegó a los kioscos el primer número de Action Cómics, con las aventuras de un periodista miope y tímido, que bajo la camisa blanca llevaba una malla con la letra S. En pocos años, los cielos del mundo imaginario estaban llenos de mutantes, aliens y vigilantes: Batman, el capitán Marvel, Iron Man o los X-Men",http://books.google.com/books/content?id=3maEXowRim8C&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:32.833096,Google Books API,Superman Grant Morrison #10 comic book,319,
c2f5fee9cba1,Comics,Nuestros Mundos en Guerra,,,DC Comics,ECC,2019,Spanish,Spain,1,Hard cover,,,,completed,2025-10-13T00:12:34.424030,Google Books API,DC Comics comic book,320,
19146c6da2b0,Comics,Flashpoint,,,DC Comics,ECC,2014,Spanish,Spain,1,Hard cover,Comics & Graphic Novels,"Desperate the return the world to the way it once was, Barry Allen took a dangerous step in the race to regain his powers. But did his gamble pay off? And if it did, will he be fast enough to save the world before Aquaman and Wonder Woman tear it apart?",http://books.google.com/books/content?id=Tx8XAwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:36.803843,"Google Books API, Open Library API",DC Comics comic book,321,
f14f66faa34c,Comics,Superman Las cuatro estaciones,Jeff Loeb,,Superman,ECC,,Spanish,Spain,1,Hard cover,,,,failed,2025-10-13T00:12:38.632874,,Superman Jeff Loeb comic book,322,
890357313aad,Comics,Superma : Los últimos días de Superman,,,Superman,ECC,,Spanish,Spain,1,Hard cover,,,,failed,2025-10-13T00:12:40.783474,,Superman comic book,323,
5524b13ea4c2,Comics,Noche Oscura: Una historia verídica de Batman,Paul Dini,,Batman,ECC,,Spanish,Spain,1,Soft cover,,,,failed,2025-10-13T00:12:42.745350,,Batman Paul Dini comic book,324,
25ffa85774f6,Comics,¿Qué sucedió al cruzado de la capa? ¿Qué fue del hombre del mañana?,,,DC Comics,DC Comics,2016,Spanish,Spain,1,Hard cover,,,,completed,2025-10-13T00:12:44.128764,Google Books API,DC Comics comic book,325,
348b4e00a603,Comics,The Death of Superman Collected Edition,,,Superman,DC Comics,2016,English,USA,1,Soft cover,Comics & Graphic Novels,"THE EPIC EVENT THAT SHOCKED A NATION AND CHANGED SUPERMAN FOREVER! Doomsday. A creature with single-minded purpose of death and destruction. He has landed on Earth, laying waste to anything--and anyone--who dares stand in his way. The Justice League makes a valiant, but ultimately desperate, attempt to stop the unknown juggernaut. When the beast nears Metropolis, Superman answers the call to stop him. And then the unthinkable happens. The Man of Steel...is dead. Join DAN JURGENS (SUPERMAN: LOIS ",http://books.google.com/books/content?id=T6HiCwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:45.663501,Google Books API,Superman comic book,326,
be34894b4e18,Comics,The New Titans By Wolfman,,,The new titans,DC Comics,2003,English,USA,1,Soft cover,Comics & Graphic Novels,"""Back in the eighties, The New Teen Titans became DC's most popular title and a huge sales success. The series reached its zenith with ""The Judas Contract"" storyline -- a multipart epic that played on comic readers expectations and offered shocking revelations and surprising twists at every turn. From the retirement of Robin and Kid Flash, to the birth of Nightwing and the introduction of Jericho, to the ultimate betrayal of a titan -- ""The Judas Contract"" kept readers positively riveted during ",http://books.google.com/books/content?id=_5QUNQAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:47.238221,Google Books API,The new titans comic book,327,
9728e2348b24,Comics,Batman: Year One,Frank Miller,,Batman,DC Comics,2018,English,USA,1,Soft cover,,"In 1986, writer Frank Miller joined with artist David Mazzucchelli to create one of the most groundbreaking superhero tales ever to see print--BATMAN: YEAR ONE, now featuring bonus content in a paperback format! Originally published over four issues in the monthly BATMAN series, this mesmerizing story followed the unprecedented success of Miller's apocalyptic saga BATMAN: THE DARK KNIGHT RETURNS to become one of the most popular and influential graphic novels in the history of American comics. B",http://books.google.com/books/content?id=Q9FZtAEACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:48.839437,Google Books API,Batman Frank Miller comic book,328,
51dbb5ef3909,Comics,Batman: A Death in The Family,Wolfman,,Batman,DC Comics,2011,English,USA,1,Soft cover,Comics & Graphic Novels,"Batman readers were allowed to vote on the outcome of the story and they decided that Robin should die! As the second person to assume the role of Batman's sidekick, Jason Todd had a completely different personality than the original Robin. Rash and prone to ignore Batman's instructions, Jason was always quick to act without regard to consequences. In this fatal instance, Robin ignores his mentor's warnings when he attempts to take on the Joker by himself and pays the ultimate price. Driven by a",http://books.google.com/books/content?id=WgTUBQAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:50.352620,Google Books API,Batman Wolfman comic book,329,
e9ea9f57c6a9,Comics,Batman: Arkham Asylum,Grant Morrison,,Batman,DC Comics,2020,English,USA,1,Soft cover,Comics & Graphic Novels,"One of the greatest Batman stories ever told, Batman: Arkham Asylum is back in a new edition of the classic hardcover! The inmates of Arkham Asylum have taken over and are demanding Batman in exchange for their hostages. Accepting their demented challenge, Batman is forced to endure the personal hells of The Joker, the Scarecrow, Poison Ivy, Two-Face, and many other sworn enemies in order to save the innocents and retake the asylum. Includes newly remastered artwork by Dave McKean, available for",http://books.google.com/books/content?id=GmntDwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:51.182630,Google Books API,Batman Grant Morrison comic book,330,
9ec97e6b89f4,Comics,"Injustice: Gods Among Us, The Complete Collection","Taylor, Year One",,DC Comics,DC Comics,2016,English,USA,1,Soft cover,Comics & Graphic Novels,"Inspired by the video game phenomenon, INJUSTICE: GODS AMONG US YEAR ONE-THE COMPLETE EDITION collects the initial year of the best-selling series in its entirety for the first time! Superman is Earth’s greatest hero. But when the Man of Steel can’t protect the thing he holds most dear, he decides to stop trying to save the world-and start ruling it. Now, the Last Son of Krypton is enforcing peace on Earth by any means necessary. Only one man stands between Superman and absolute power: Batman. A",http://books.google.com/books/content?id=GwaLCwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:52.676314,Google Books API,"DC Comics Taylor, Year One comic book",331,
be980561ab54,Comics,"Injustice: Gods Among Us, The Complete Collection","Taylor, Year Two",,DC Comics,DC Comics,2017,English,USA,1,Soft cover,Comics & Graphic Novels,"Superman was the Earth’s greatest hero. But he couldn’t protect his home, his wife or his parents from the Joker or untimely death. Now he’s decided that the only route to peace on his adopted planet is to remove anything—and anyone—who instigates conflict. He began by putting a fist through the Joker’s chest, and he hasn’t become any calmer. Meanwhile, Batman believes that no matter what the crime, everyone deserves a fair trial. Now he’s leading a resistance force against his former friend’s a",http://books.google.com/books/content?id=w7SHDQAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:12:54.229050,Google Books API,"DC Comics Taylor, Year Two comic book",332,
a6ea3810297e,Comics,"Injustice: Gods Among Us, The Complete Collection","Taylor, Year Three",,DC Comics,DC Comics,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"As action-packed as the video game phenomenon that inspired it, this graphic novel collects the entirety of the third year of the now-legendary Injustice: Gods Among Us saga that sees Superman and Batman rallying forces against each other! There was a great and terrible war between heroes. On one side, Superman and his Justice League with their allies in the Sinestro Corps, who sought to bring peace through absolute order. On the other side, Batman’s army and the Green Lantern Corps. It ended wi",http://books.google.com/books/content?id=h3qPEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:55.781445,Google Books API,"DC Comics Taylor, Year Three comic book",333,
2510c44c1bef,Comics,"Injustice: Gods Among Us, The Complete Collection","Buccellato, Year Four",,DC Comics,DC Comics,2019,English,USA,1,Soft cover,Comics & Graphic Novels,"The gods of Olympus unleashed on Earth! For four years, Superman has ruled humanity with an iron fist. His enemies have been scattered or slain, but the resistance still fights on! After a major defeat, Batman, in one final, desperate gambit, will turn to Ares, the god of war, to enlist the Greek pantheon in his war against Superman. The Man of Steel may be strong enough to take on a god ... but what happens when his closest ally, Wonder Woman, the daughter of Zeus, is turned against him? As act",http://books.google.com/books/content?id=33uPEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:12:57.253835,Google Books API,"DC Comics Buccellato, Year Four comic book",334,
